"enabled","deleted","cr_time","up_time","comment","id","cid1","rel","cid2","rela","source","is_source"
1,0,"2022-10-21 11:18:13","2022-11-03 18:58:11","chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265398,SO02527161,RO,SO02213618,operation_has_contraindication_with_operation,康复技术规范-卫生部发,SRT
1,0,"2022-10-21 11:18:13","2022-11-03 18:58:11","chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265399,SO01665415,RO,SO02208393,operation_has_contraindication_with_operation,康复技术规范-卫生部发,SRT
1,0,"2022-10-21 11:18:13","2022-11-03 18:59:15","chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265400,SO00001478,RO,SO02525960,operation_has_contraindication_with_operation,康复技术规范-卫生部发,SRT
1,0,"2022-10-21 11:18:13","2022-11-03 19:00:05","chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265401,SO02529167,RO,SO02208393,operation_has_contraindication_with_operation,康复技术规范-卫生部发,SRT
1,0,"2022-10-21 11:36:26","2022-11-03 18:59:16","chen.chong. 2022-10-21 insert relation from tool.;
",95265444,SO02105151,RO,SO02529198,operation_has_contraindication_with_operation,康复技术规范-卫生部发,SRT
1,0,"2022-10-21 11:36:32","2022-11-03 18:59:15","chen.chong. 2022-10-21 insert relation from tool.;
",95265445,SO02105151,RO,SO01852219,operation_has_contraindication_with_operation,康复技术规范-卫生部发,SRT
1,0,"2022-11-11 17:19:21","2022-11-11 17:19:21","chen.chong. 2022-11-11 bulk insert con relation for the [general] project, the reason is [general];
",95282585,SO00220484,RO,SO00494977,operation_has_contraindication_with_operation,SRT,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:27","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552635,SO00020114,RO,SO00021485,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:50","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552636,SO00257259,RO,SO02526339,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:36","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552637,SO00011356,RO,SO00659947,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:26","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552638,SO00763670,RO,SO02147705,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:27","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552639,SO00010389,RO,SO02149974,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:28","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552640,SO02525551,RO,SO00021485,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:22","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552641,SO00003268,RO,SO00021489,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:40","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552642,SO00020114,RO,SO02157212,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:43","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552643,SO00074492,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:27","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552644,SO00011218,RO,SO02173012,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:26","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552645,SO00003268,RO,SO00021485,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:28","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552646,SO01563534,RO,SO02173012,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:06","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552647,SO00763670,RO,SO00102350,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:42","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552648,SO00054126,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:26","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552649,SO00007244,RO,SO00021485,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:45","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552650,SO02526391,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:39","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552651,SO02526386,RO,SO02121077,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:50","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552652,SO02526386,RO,SO02526338,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:39","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552653,SO00181315,RO,SO02121077,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:41","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552654,SO01175896,RO,SO02157212,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:45","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552655,SO02526392,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:26","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552656,SO00763670,RO,SO02144963,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:45","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552657,SO02526396,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:45","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552658,SO02526394,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:24","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552659,SO00763670,RO,SO00021489,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:22","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552660,SO00010389,RO,SO00021489,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:43","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552661,SO00180728,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:49","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552662,SO00009557,RO,SO02526338,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:28","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552663,SO00763670,RO,SO02173012,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:28","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552664,SO01175896,RO,SO00021485,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:26","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552665,SO00020114,RO,SO02149899,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:43","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552666,SO00132810,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:38","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552667,SO00011356,RO,SO02121077,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:49","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552668,SO00008370,RO,SO02526338,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:38","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552669,SO00002821,RO,SO02121077,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 19:00:27","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552670,SO00763670,RO,SO02149899,operation_has_contraindication_with_patient_condition,康复技术全书,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:25","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552671,SO00000120,RO,SO00021485,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:45","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552672,SO02526393,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:50","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552673,SO00002288,RO,SO02526339,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:50","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552674,SO00257259,RO,SO02526338,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:50","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552675,SO00604191,RO,SO02526339,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:40","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552676,SO00000120,RO,SO02157212,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:49","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552677,SO00002821,RO,SO02526338,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-05-05 12:12:34","2022-11-03 18:59:44","fangkankan 2022-05-05 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",79552678,SO02526388,RO,SO02526066,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
